68000502	0
68000503	0
70000000	0
70000001	0
70000002	-400000
70000101	-400000
70000102	0
70000103	0
72000000	0
72000001	0
72000002	-1000000
72000251	-1000000
72000252	0
72000253	0
74000000	0
74000001	0
74000002	160000
74000101	160000
74000102	0
74000103	0
74000104	-160000
74000201	-160000
74000202	0
74000203	0
76000000	0
76000001	0
76000002	-800000
76000251	-800000
76000252	0
76000253	0
78000000	0
78000001	0
78000002	800000
78000251	800000
78000252	0
78000253	0
78000254	-800000
78000501	-800000
78000502	0
78000503	0
80000000	0
80000001	0
80000002	-200000
80000101	-200000
80000102	0
80000103	0
82000000	0
82000001	0
82000002	-160000
82000251	-160000
82000252	0
82000253	0
84000000	0
84000001	0
84000002	-100000
84000251	-100000
84000252	0
84000253	0
86000000	0
86000001	0
86000002	200000
86000101	200000
86000102	0
86000103	0
86000104	-200000
86000201	-200000
86000202	0
86000203	0
88000000	0
88000001	0
88000002	-600000
88000251	-600000
88000252	0
88000253	0
90000000	0
90000001	0
90000002	-800000
90000101	-800000
90000102	0
90000103	0
92000000	0
92000001	0
92000002	-1000000
92000101	-1000000
92000102	0
92000103	0
94000000	0
94000001	0
94000002	800000
94000101	800000
94000102	0
94000103	0
94000104	-800000
94000201	-800000
94000202	0
94000203	0
96000000	0
96000001	0
96000002	1000000
96000101	1000000
96000102	0
96000103	0
96000104	-1000000
96000201	-1000000
96000202	0
96000203	0
98000000	0
98000001	0
98000002	-100000
98000101	-100000
98000102	0
98000103	0
100000000	0
100000001	0
100000002	600000
100000101	600000
100000102	0
100000103	0
100000104	-600000
100000201	-600000
100000202	0
100000203	0
102000000	0
102000001	0
102000002	-200000
102000251	-200000
102000252	0
102000253	0
104000000	0
104000001	0
104000002	600000
104000251	600000
104000252	0
104000253	0
104000254	-600000
104000501	-600000
104000502	0
104000503	0
106000000	0
106000001	0
106000002	-160000
106000101	-160000
106000102	0
106000103	0
108000000	0
108000001	0
108000002	200000
108000251	200000
108000252	0
108000253	0
108000254	-200000
108000501	-200000
108000502	0
108000503	0
110000000	0
110000001	0
110000002	1000000
110000251	1000000
110000252	0
110000253	0
110000254	-1000000
110000501	-1000000
110000502	0
110000503	0
112000000	0
112000001	0
112000002	-400000
112000251	-400000
112000252	0
112000253	0
114000000	0
114000001	0
114000002	100000
114000101	100000
114000102	0
114000103	0
114000104	-100000
114000201	-100000
114000202	0
114000203	0
116000000	0
116000001	0
116000002	600000
116000101	600000
116000102	0
116000103	0
116000104	-600000
116000201	-600000
116000202	0
116000203	0
118000000	0
118000001	0
118000002	-1000000
118000101	-1000000
118000102	0
118000103	0
120000000	0
120000001	0
120000002	-800000
120000101	-800000
120000102	0
120000103	0
122000000	0
122000001	0
122000002	-160000
122000251	-160000
122000252	0
122000253	0
124000000	0
124000001	0
124000002	600000
124000251	600000
124000252	0
124000253	0
124000254	-600000
124000501	-600000
124000502	0
124000503	0
126000000	0
126000001	0
126000002	100000
126000251	100000
126000252	0
126000253	0
126000254	-100000
126000501	-100000
126000502	0
126000503	0
128000000	0
128000001	0
128000002	400000
128000251	400000
128000252	0
128000253	0
128000254	-400000
128000501	-400000
128000502	0
128000503	0
130000000	0
130000001	0
130000002	-160000
130000101	-160000
130000102	0
130000103	0
132000000	0
132000001	0
132000002	160000
132000251	160000
132000252	0
132000253	0
132000254	-160000
132000501	-160000
132000502	0
132000503	0
134000000	0
134000001	0
134000002	-100000
134000101	-100000
134000102	0
134000103	0
136000000	0
136000001	0
136000002	800000
136000101	800000
136000102	0
136000103	0
136000104	-800000
136000201	-800000
136000202	0
136000203	0
138000000	0
138000001	0
138000002	-200000
138000101	-200000
138000102	0
138000103	0
140000000	0
140000001	0
140000002	1000000
140000101	1000000
140000102	0
140000103	0
140000104	-1000000
140000201	-1000000
140000202	0
140000203	0
142000000	0
142000001	0
142000002	-600000
142000101	-600000
142000102	0
142000103	0
144000000	0
144000001	0
144000002	-100000
144000251	-100000
144000252	0
144000253	0
146000000	0
146000001	0
146000002	800000
146000251	800000
146000252	0
146000253	0
146000254	-800000
146000501	-800000
146000502	0
146000503	0
148000000	0
148000001	0
148000002	-800000
148000251	-800000
148000252	0
148000253	0
150000000	0
150000001	0
150000002	-600000
150000251	-600000
150000252	0
150000253	0
152000000	0
152000001	0
152000002	200000
152000101	200000
152000102	0
152000103	0
152000104	-200000
152000201	-200000
152000202	0
152000203	0
154000000	0
154000001	0
154000002	-200000
154000251	-200000
154000252	0
154000253	0
156000000	0
156000001	0
156000002	200000
156000251	200000
156000252	0
156000253	0
156000254	-200000
156000501	-200000
156000502	0
156000503	0
158000000	0
158000001	0
158000002	-400000
158000251	-400000
158000252	0
158000253	0
160000000	0
160000001	0
160000002	-400000
160000101	-400000
160000102	0
160000103	0
162000000	0
162000001	0
162000002	1000000
162000251	1000000
162000252	0
162000253	0
162000254	-1000000
162000501	-1000000
162000502	0
162000503	0
164000000	0
164000001	0
164000002	400000
164000101	400000
164000102	0
164000103	0
164000104	-400000
164000201	-400000
164000202	0
164000203	0
166000000	0
166000001	0
166000002	-1000000
166000251	-1000000
166000252	0
166000253	0
168000000	0
168000001	0
168000002	160000
168000101	160000
168000102	0
168000103	0
168000104	-160000
168000201	-160000
168000202	0
168000203	0
170000000	0
170000001	0
170000002	100000
170000101	100000
170000102	0
170000103	0
170000104	-100000
170000201	-100000
170000202	0
170000203	0
172000000	0
172000001	0
172000002	600000
172000101	600000
172000102	0
172000103	0
172000104	-600000
172000201	-600000
172000202	0
172000203	0
174000000	0
174000001	0
174000002	-400000
174000101	-400000
174000102	0
174000103	0
176000000	0
176000001	0
176000002	-200000
176000251	-200000
176000252	0
176000253	0
178000000	0
178000001	0
178000002	800000
178000101	800000
178000102	0
178000103	0
178000104	-800000
178000201	-800000
178000202	0
178000203	0
180000000	0
180000001	0
180000002	800000
180000251	800000
180000252	0
180000253	0
180000254	-800000
180000501	-800000
180000502	0
180000503	0
182000000	0
182000001	0
182000002	400000
182000251	400000
182000252	0
182000253	0
182000254	-400000
182000501	-400000
182000502	0
182000503	0
184000000	0
184000001	0
184000002	-160000
184000101	-160000
184000102	0
184000103	0
186000000	0
186000001	0
186000002	-160000
186000251	-160000
186000252	0
186000253	0
188000000	0
188000001	0
188000002	1000000
188000101	1000000
188000102	0
188000103	0
188000104	-1000000
188000201	-1000000
188000202	0
188000203	0
190000000	0
190000001	0
190000002	-800000
190000251	-800000
190000252	0
190000253	0
192000000	0
192000001	0
192000002	400000
192000101	400000
192000102	0
192000103	0
192000104	-400000
192000201	-400000
192000202	0
192000203	0
194000000	0
194000001	0
194000002	200000
194000251	200000
194000252	0
194000253	0
194000254	-200000
194000501	-200000
194000502	0
194000503	0
196000000	0
196000001	0
196000002	-100000
196000101	-100000
196000102	0
196000103	0
198000000	0
198000001	0
198000002	-600000
198000251	-600000
198000252	0
198000253	0
200000000	0
200000001	0
200000002	-1000000
200000101	-1000000
200000102	0
200000103	0
202000000	0
202000001	0
202000002	-200000
202000101	-200000
202000102	0
202000103	0
204000000	0
204000001	0
204000002	-400000
204000251	-400000
204000252	0
204000253	0
206000000	0
206000001	0
206000002	-1000000
206000251	-1000000
206000252	0
206000253	0
208000000	0
208000001	0
208000002	-800000
208000101	-800000
208000102	0
208000103	0
210000000	0
210000001	0
210000002	200000
210000101	200000
210000102	0
210000103	0
210000104	-200000
210000201	-200000
210000202	0
210000203	0
212000000	0
212000001	0
212000002	-600000
212000101	-600000
212000102	0
212000103	0
214000000	0
214000001	0
214000002	160000
214000251	160000
214000252	0
214000253	0
214000254	-160000
214000501	-160000
214000502	0
214000503	0
216000000	0
216000001	0
216000002	1000000
216000251	1000000
216000252	0
216000253	0
216000254	-1000000
216000501	-1000000
216000502	0
216000503	0
218000000	0
218000001	0
218000002	-100000
218000251	-100000
218000252	0
218000253	0
220000000	0
220000001	0
220000002	100000
220000251	100000
220000252	0
220000253	0
220000254	-100000
220000501	-100000
220000502	0
220000503	0
222000000	0
222000001	0
222000002	160000
222000101	160000
222000102	0
222000103	0
222000104	-160000
222000201	-160000
222000202	0
222000203	0
224000000	0
224000001	0
224000002	600000
224000251	600000
224000252	0
224000253	0
224000254	-600000
224000501	-600000
224000502	0
224000503	0
226000000	0
226000001	0
226000002	100000
226000101	100000
226000102	0
226000103	0
226000104	-100000
226000201	-100000
226000202	0
226000203	0
228000000	0
228000001	0
228000002	-160000
228000251	-160000
228000252	0
228000253	0
230000000	0
230000001	0
230000002	-200000
230000251	-200000
230000252	0
230000253	0
232000000	0
232000001	0
232000002	200000
232000251	200000
232000252	0
232000253	0
232000254	-200000
232000501	-200000
232000502	0
232000503	0
234000000	0
234000001	0
234000002	160000
234000101	160000
234000102	0
234000103	0
234000104	-160000
234000201	-160000
234000202	0
234000203	0
236000000	0
236000001	0
236000002	-100000
236000251	-100000
236000252	0
236000253	0
238000000	0
238000001	0
238000002	-800000
238000251	-800000
238000252	0
238000253	0
240000000	0
240000001	0
240000002	160000
240000251	160000
240000252	0
240000253	0
240000254	-160000
240000501	-160000
240000502	0
240000503	0
242000000	0
242000001	0
242000002	1000000
242000251	1000000
242000252	0
242000253	0
242000254	-1000000
242000501	-1000000
242000502	0
242000503	0
244000000	0
244000001	0
244000002	600000
244000251	600000
244000252	0
244000253	0
244000254	-600000
244000501	-600000
244000502	0
244000503	0
246000000	0
246000001	0
246000002	-600000
246000101	-600000
246000102	0
246000103	0
248000000	0
248000001	0
248000002	600000
248000101	600000
248000102	0
248000103	0
248000104	-600000
248000201	-600000
248000202	0
248000203	0
250000000	0
250000001	0
250000002	-1000000
250000251	-1000000
250000252	0
250000253	0
252000000	0
252000001	0
252000002	-400000
252000101	-400000
252000102	0
252000103	0
254000000	0
254000001	0
254000002	-100000
254000101	-100000
254000102	0
254000103	0
256000000	0
256000001	0
256000002	400000
256000101	400000
256000102	0
256000103	0
256000104	-400000
256000201	-400000
256000202	0
256000203	0
258000000	0
258000001	0
258000002	800000
258000251	800000
258000252	0
258000253	0
258000254	-800000
258000501	-800000
258000502	0
258000503	0
260000000	0
260000001	0
260000002	800000
260000101	800000
260000102	0
260000103	0
260000104	-800000
260000201	-800000
260000202	0
260000203	0
262000000	0
262000001	0
262000002	100000
262000251	100000
262000252	0
262000253	0
262000254	-100000
262000501	-100000
262000502	0
262000503	0
264000000	0
264000001	0
264000002	-1000000
264000101	-1000000
264000102	0
264000103	0
266000000	0
266000001	0
266000002	-600000
266000251	-600000
266000252	0
266000253	0
268000000	0
268000001	0
268000002	-160000
268000101	-160000
268000102	0
268000103	0
270000000	0
270000001	0
270000002	1000000
270000101	1000000
270000102	0
270000103	0
270000104	-1000000
270000201	-1000000
270000202	0
270000203	0
272000000	0
272000001	0
272000002	200000
272000101	200000
272000102	0
272000103	0
272000104	-200000
272000201	-200000
272000202	0
272000203	0
274000000	0
274000001	0
274000002	-200000
274000101	-200000
274000102	0
274000103	0
276000000	0
276000001	0
276000002	-400000
276000251	-400000
276000252	0
276000253	0
278000000	0
278000001	0
278000002	-800000
278000101	-800000
278000102	0
278000103	0
280000000	0
280000001	0
280000002	400000
280000251	400000
280000252	0
280000253	0
280000254	-400000
280000501	-400000
280000502	0
280000503	0
282000000	0
282000001	0
282000002	100000
282000101	100000
282000102	0
282000103	0
282000104	-100000
282000201	-100000
282000202	0
282000203	0
284000000	0
284000001	0
284000002	-200000
284000101	-200000
284000102	0
284000103	0
286000000	0
286000001	0
286000002	-200000
286000251	-200000
286000252	0
286000253	0
288000000	0
288000001	0
288000002	-600000
288000251	-600000
288000252	0
288000253	0
290000000	0
290000001	0
290000002	800000
290000251	800000
290000252	0
290000253	0
290000254	-800000
290000501	-800000
290000502	0
290000503	0
292000000	0
292000001	0
292000002	1000000
292000251	1000000
292000252	0
292000253	0
292000254	-1000000
292000501	-1000000
292000502	0
292000503	0
294000000	0
294000001	0
294000002	160000
294000101	160000
294000102	0
294000103	0
294000104	-160000
294000201	-160000
294000202	0
294000203	0
296000000	0
296000001	0
296000002	-400000
296000251	-400000
296000252	0
296000253	0
298000000	0
298000001	0
298000002	600000
298000251	600000
298000252	0
298000253	0
298000254	-600000
298000501	-600000
298000502	0
298000503	0
300000000	0
300000001	0
300000002	200000
300000101	200000
300000102	0
300000103	0
300000104	-200000
300000201	-200000
300000202	0
300000203	0
302000000	0
302000001	0
302000002	800000
302000101	800000
302000102	0
302000103	0
302000104	-800000
302000201	-800000
302000202	0
302000203	0
304000000	0
304000001	0
304000002	-400000
304000101	-400000
304000102	0
304000103	0
306000000	0
306000001	0
306000002	600000
306000101	600000
306000102	0
306000103	0
306000104	-600000
306000201	-600000
306000202	0
306000203	0
308000000	0
308000001	0
308000002	-100000
308000101	-100000
308000102	0
308000103	0
310000000	0
310000001	0
310000002	1000000
310000101	1000000
310000102	0
310000103	0
310000104	-1000000
310000201	-1000000
310000202	0
310000203	0
312000000	0
312000001	0
312000002	-600000
312000101	-600000
312000102	0
312000103	0
314000000	0
314000001	0
314000002	160000
314000251	160000
314000252	0
314000253	0
314000254	-160000
314000501	-160000
314000502	0
314000503	0
316000000	0
316000001	0
316000002	-1000000
316000101	-1000000
316000102	0
316000103	0
318000000	0
318000001	0
318000002	-160000
318000251	-160000
318000252	0
318000253	0
320000000	0
320000001	0
320000002	-1000000
320000251	-1000000
320000252	0
320000253	0
322000000	0
322000001	0
322000002	200000
322000251	200000
322000252	0
322000253	0
322000254	-200000
322000501	-200000
322000502	0
322000503	0
324000000	0
324000001	0
324000002	-800000
324000251	-800000
324000252	0
324000253	0
326000000	0
326000001	0
326000002	400000
326000101	400000
326000102	0
326000103	0
326000104	-400000
326000201	-400000
326000202	0
326000203	0
328000000	0
328000001	0
328000002	100000
328000251	100000
328000252	0
328000253	0
328000254	-100000
328000501	-100000
328000502	0
328000503	0
330000000	0
330000001	0
330000002	-800000
330000101	-800000
330000102	0
330000103	0
332000000	0
332000001	0
332000002	-160000
332000101	-160000
332000102	0
332000103	0
334000000	0
334000001	0
334000002	-100000
334000251	-100000
334000252	0
334000253	0
336000000	0
336000001	0
336000002	400000
336000251	400000
336000252	0
336000253	0
336000254	-400000
336000501	-400000
336000502	0
336000503	0
338000000	0
338000001	0
338000002	100000
338000101	100000
338000102	0
338000103	0
338000104	-100000
338000201	-100000
338000202	0
338000203	0
340000000	0
340000001	0
340000002	1000000
340000251	1000000
340000252	0
340000253	0
340000254	-1000000
340000501	-1000000
340000502	0
340000503	0
342000000	0
342000001	0
342000002	-1000000
342000251	-1000000
342000252	0
342000253	0
344000000	0
344000001	0
344000002	800000
344000251	800000
344000252	0
344000253	0
344000254	-800000
344000501	-800000
344000502	0
344000503	0
346000000	0
346000001	0
346000002	160000
346000251	160000
346000252	0
346000253	0
346000254	-160000
346000501	-160000
346000502	0
346000503	0
348000000	0
348000001	0
348000002	400000
348000101	400000
348000102	0
348000103	0
348000104	-400000
348000201	-400000
348000202	0
348000203	0
350000000	0
350000001	0
350000002	-1000000
350000101	-1000000
350000102	0
350000103	0
352000000	0
352000001	0
352000002	600000
352000101	600000
352000102	0
352000103	0
352000104	-600000
352000201	-600000
352000202	0
352000203	0
354000000	0
354000001	0
354000002	200000
354000101	200000
354000102	0
354000103	0
354000104	-200000
354000201	-200000
354000202	0
354000203	0
356000000	0
356000001	0
356000002	-160000
356000101	-160000
356000102	0
356000103	0
358000000	0
358000001	0
358000002	-400000
358000251	-400000
358000252	0
358000253	0
360000000	0
360000001	0
360000002	-200000
360000101	-200000
360000102	0
360000103	0
362000000	0
362000001	0
362000002	200000
362000251	200000
362000252	0
362000253	0
362000254	-200000
362000501	-200000
362000502	0
362000503	0
364000000	0
364000001	0
364000002	-100000
364000101	-100000
364000102	0
364000103	0
366000000	0
366000001	0
366000002	-800000
366000101	-800000
366000102	0
366000103	0
368000000	0
368000001	0
368000002	100000
368000251	100000
368000252	0
368000253	0
368000254	-100000
368000501	-100000
368000502	0
368000503	0
370000000	0
370000001	0
370000002	-400000
370000101	-400000
370000102	0
370000103	0
372000000	0
372000001	0
372000002	-160000
372000251	-160000
372000252	0
372000253	0
374000000	0
374000001	0
374000002	600000
374000251	600000
374000252	0
374000253	0
374000254	-600000
374000501	-600000
374000502	0
374000503	0
376000000	0
376000001	0
376000002	400000
376000251	400000
376000252	0
376000253	0
376000254	-400000
376000501	-400000
376000502	0
376000503	0
378000000	0
378000001	0
378000002	-100000
378000251	-100000
378000252	0
378000253	0
380000000	0
380000001	0
380000002	160000
380000101	160000
380000102	0
380000103	0
380000104	-160000
380000201	-160000
380000202	0
380000203	0
382000000	0
382000001	0
382000002	1000000
382000101	1000000
382000102	0
382000103	0
382000104	-1000000
382000201	-1000000
382000202	0
382000203	0
384000000	0
384000001	0
384000002	800000
384000101	800000
384000102	0
384000103	0
384000104	-800000
384000201	-800000
384000202	0
384000203	0
386000000	0
386000001	0
386000002	-600000
386000101	-600000
386000102	0
386000103	0
388000000	0
388000001	0
388000002	-200000
388000251	-200000
388000252	0
388000253	0
390000000	0
390000001	0
390000002	-600000
390000251	-600000
390000252	0
390000253	0
392000000	0
392000001	0
392000002	-800000
392000251	-800000
392000252	0
392000253	0
394000000	0
394000001	0
394000002	100000
394000101	100000
394000102	0
394000103	0
394000104	-100000
394000201	-100000
394000202	0
394000203	0
396000000	0
396000001	0
396000002	200000
396000251	200000
396000252	0
396000253	0
396000254	-200000
396000501	-200000
396000502	0
396000503	0
398000000	0
398000001	0
398000002	1000000
398000101	1000000
398000102	0
398000103	0
398000104	-1000000
398000201	-1000000
398000202	0
398000203	0
400000000	0
400000001	0
400000002	800000
400000101	800000
400000102	0
400000103	0
400000104	-800000
400000201	-800000
400000202	0
400000203	0
402000000	0
402000001	0
402000002	600000
402000251	600000
402000252	0
402000253	0
402000254	-600000
402000501	-600000
402000502	0
402000503	0
404000000	0
404000001	0
404000002	100000
404000251	100000
404000252	0
404000253	0
404000254	-100000
404000501	-100000
404000502	0
404000503	0
406000000	0
406000001	0
406000002	1000000
406000251	1000000
406000252	0
406000253	0
406000254	-1000000
406000501	-1000000
406000502	0
406000503	0
408000000	0
408000001	0
408000002	-1000000
408000251	-1000000
408000252	0
408000253	0
410000000	0
410000001	0
410000002	800000
410000251	800000
410000252	0
410000253	0
410000254	-800000
410000501	-800000
410000502	0
410000503	0
412000000	0
412000001	0
412000002	-600000
412000251	-600000
412000252	0
412000253	0
414000000	0
414000001	0
414000002	-100000
414000251	-100000
414000252	0
414000253	0
416000000	0
416000001	0
416000002	-160000
416000101	-160000
416000102	0
416000103	0
418000000	0
418000001	0
418000002	-100000
418000101	-100000
418000102	0
418000103	0
420000000	0
420000001	0
420000002	-800000
420000101	-800000
420000102	0
420000103	0
422000000	0
422000001	0
422000002	200000
422000101	200000
422000102	0
422000103	0
422000104	-200000
422000201	-200000
422000202	0
422000203	0
424000000	0
424000001	0
424000002	400000
424000251	400000
424000252	0
424000253	0
424000254	-400000
424000501	-400000
424000502	0
424000503	0
426000000	0
426000001	0
426000002	-200000
426000101	-200000
426000102	0
426000103	0
428000000	0
428000001	0
428000002	-400000
428000101	-400000
428000102	0
428000103	0
430000000	0
430000001	0
430000002	-1000000
430000101	-1000000
430000102	0
430000103	0
432000000	0
432000001	0
432000002	-200000
432000251	-200000
432000252	0
432000253	0
434000000	0
434000001	0
434000002	-160000
434000251	-160000
434000252	0
434000253	0
436000000	0
436000001	0
436000002	160000
436000251	160000
436000252	0
436000253	0
436000254	-160000
436000501	-160000
436000502	0
436000503	0
438000000	0
438000001	0
438000002	-600000
438000101	-600000
438000102	0
438000103	0
440000000	0
440000001	0
440000002	-800000
440000251	-800000
440000252	0
440000253	0
442000000	0
442000001	0
442000002	-400000
442000251	-400000
442000252	0
442000253	0
444000000	0
444000001	0
444000002	400000
444000101	400000
444000102	0
444000103	0
444000104	-400000
444000201	-400000
444000202	0
444000203	0
446000000	0
446000001	0
446000002	160000
446000101	160000
446000102	0
446000103	0
446000104	-160000
446000201	-160000
446000202	0
446000203	0
448000000	0
448000001	0
448000002	600000
448000101	600000
448000102	0
448000103	0
448000104	-600000
448000201	-600000
448000202	0
448000203	0
450000000	0
450000001	0
450000002	100000
450000101	100000
450000102	0
450000103	0
450000104	-100000
450000201	-100000
450000202	0
450000203	0
452000000	0
452000001	0
452000002	600000
452000251	600000
452000252	0
452000253	0
452000254	-600000
452000501	-600000
452000502	0
452000503	0
454000000	0
454000001	0
454000002	-100000
454000101	-100000
454000102	0
454000103	0
456000000	0
456000001	0
456000002	800000
456000251	800000
456000252	0
456000253	0
456000254	-800000
456000501	-800000
456000502	0
456000503	0
458000000	0
458000001	0
458000002	-600000
458000251	-600000
458000252	0
458000253	0
460000000	0
460000001	0
460000002	200000
460000251	200000
460000252	0
460000253	0
460000254	-200000
460000501	-200000
460000502	0
460000503	0
462000000	0
462000001	0
462000002	-160000
462000101	-160000
462000102	0
462000103	0
464000000	0
464000001	0
464000002	1000000
464000251	1000000
464000252	0
464000253	0
464000254	-1000000
464000501	-1000000
464000502	0
464000503	0
466000000	0
466000001	0
466000002	-1000000
466000251	-1000000
466000252	0
466000253	0
468000000	0
468000001	0
468000002	-800000
468000101	-800000
468000102	0
468000103	0
470000000	0
470000001	0
470000002	-400000
470000251	-400000
470000252	0
470000253	0
472000000	0
472000001	0
472000002	400000
472000101	400000
472000102	0
472000103	0
472000104	-400000
472000201	-400000
472000202	0
472000203	0
474000000	0
474000001	0
474000002	-1000000
474000101	-1000000
474000102	0
474000103	0
476000000	0
476000001	0
476000002	160000
476000101	160000
476000102	0
476000103	0
476000104	-160000
476000201	-160000
476000202	0
476000203	0
478000000	0
478000001	0
478000002	100000
478000251	100000
478000252	0
478000253	0
478000254	-100000
478000501	-100000
478000502	0
478000503	0
480000000	0
480000001	0
480000002	-160000
480000251	-160000
480000252	0
480000253	0
482000000	0
482000001	0
482000002	-800000
482000251	-800000
482000252	0
482000253	0
484000000	0
484000001	0
484000002	-100000
484000251	-100000
484000252	0
484000253	0
486000000	0
486000001	0
486000002	-400000
486000101	-400000
486000102	0
486000103	0
488000000	0
488000001	0
488000002	160000
488000251	160000
488000252	0
488000253	0
488000254	-160000
488000501	-160000
488000502	0
488000503	0
490000000	0
490000001	0
490000002	400000
490000251	400000
490000252	0
490000253	0
490000254	-400000
490000501	-400000
490000502	0
490000503	0
492000000	0
492000001	0
492000002	800000
492000101	800000
492000102	0
492000103	0
492000104	-800000
492000201	-800000
492000202	0
492000203	0
494000000	0
494000001	0
494000002	-200000
494000251	-200000
494000252	0
494000253	0
496000000	0
496000001	0
496000002	200000
496000101	200000
496000102	0
496000103	0
496000104	-200000
496000201	-200000
496000202	0
496000203	0
498000000	0
498000001	0
498000002	-200000
498000101	-200000
498000102	0
498000103	0
500000000	0
500000001	0
500000002	-600000
500000101	-600000
500000102	0
500000103	0
502000000	0
502000001	0
502000002	1000000
502000101	1000000
502000102	0
502000103	0
502000104	-1000000
502000201	-1000000
502000202	0
502000203	0
504000000	0
504000001	0
504000002	600000
504000101	600000
504000102	0
504000103	0
504000104	-600000
504000201	-600000
504000202	0
504000203	0
506000000	0
506000001	0
506000002	100000
506000101	100000
506000102	0
506000103	0
506000104	-100000
506000201	-100000
506000202	0
506000203	0
508000000	0
508000001	0
508000002	-200000
508000251	-200000
508000252	0
508000253	0
510000000	0
510000001	0
510000002	800000
510000251	800000
510000252	0
510000253	0
510000254	-800000
510000501	-800000
510000502	0
510000503	0
512000000	0
512000001	0
512000002	-160000
512000251	-160000
512000252	0
512000253	0
514000000	0
514000001	0
514000002	-100000
514000251	-100000
514000252	0
514000253	0
516000000	0
516000001	0
516000002	400000
516000101	400000
516000102	0
516000103	0
516000104	-400000
516000201	-400000
516000202	0
516000203	0
518000000	0
518000001	0
518000002	160000
518000251	160000
518000252	0
518000253	0
518000254	-160000
518000501	-160000
518000502	0
518000503	0
520000000	0
520000001	0
520000002	-800000
520000101	-800000
520000102	0
520000103	0
522000000	0
522000001	0
522000002	200000
522000251	200000
522000252	0
522000253	0
522000254	-200000
522000501	-200000
522000502	0
522000503	0
524000000	0
524000001	0
524000002	-400000
524000101	-400000
524000102	0
524000103	0
